job_id,source_condition,run_id,proposer_pool,rung,stratum_id,corpus,reference,buffer_m,frame_id,architecture,aggregation,N,min_votes,prob_t,verified,status,blocked_reason,detections_path,reference_path,bounds_path,engine,output_dir,command,k1_with_verifier,k1_with_verifier_reason,verifier_floor_basis,verifier_min_vote_seen,verifier_crop_manifest,notes
k1::n1-outstanding-384::image-t03-consensus-3of3,n1-outstanding-384::image-t03-consensus-3of3,n1-outstanding-384,image-t03,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,3,,false,already-registered,,outputs/h11/n1-outstanding-384/image-t03/run_1/detections_image-t03_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,,,not-applicable,,not-applicable,,,registry already holds the N = 1 rung n1-outstanding-384::image-t03-single-pass-run_1
k1::n1-outstanding-384::pro-image-high-t0-consensus-1of3,n1-outstanding-384::pro-image-high-t0-consensus-1of3,n1-outstanding-384,pro-image-high-t0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,1,,false,already-registered,,outputs/h11/n1-outstanding-384/pro-image-high-t0/run_1/detections_pro-image-high-t0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,,,not-applicable,,not-applicable,,,registry already holds the N = 1 rung n1-outstanding-384::pro-image-high-t0-single-pass-run_1
k1::n1-outstanding-384::pro-image-high-t0-consensus-2of3,n1-outstanding-384::pro-image-high-t0-consensus-2of3,n1-outstanding-384,pro-image-high-t0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,2,,false,already-registered,,outputs/h11/n1-outstanding-384/pro-image-high-t0/run_1/detections_pro-image-high-t0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,,,not-applicable,,not-applicable,,,registry already holds the N = 1 rung n1-outstanding-384::pro-image-high-t0-single-pass-run_1
k1::n1-outstanding-384::pro-image-high-t0-consensus-3of3,n1-outstanding-384::pro-image-high-t0-consensus-3of3,n1-outstanding-384,pro-image-high-t0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,3,,false,already-registered,,outputs/h11/n1-outstanding-384/pro-image-high-t0/run_1/detections_pro-image-high-t0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,,,not-applicable,,not-applicable,,,registry already holds the N = 1 rung n1-outstanding-384::pro-image-high-t0-single-pass-run_1
k1::n1-outstanding-384::pro-text-high-t0-consensus-1of3,n1-outstanding-384::pro-text-high-t0-consensus-1of3,n1-outstanding-384,pro-text-high-t0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,1,,false,already-registered,,outputs/h11/n1-outstanding-384/pro-text-high-t0/run_1/detections_pro-text-high-t0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,,,not-applicable,,not-applicable,,,registry already holds the N = 1 rung n1-outstanding-384::pro-text-high-t0-single-pass-run_1
k1::n1-outstanding-384::pro-text-high-t0-consensus-2of3,n1-outstanding-384::pro-text-high-t0-consensus-2of3,n1-outstanding-384,pro-text-high-t0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,2,,false,already-registered,,outputs/h11/n1-outstanding-384/pro-text-high-t0/run_1/detections_pro-text-high-t0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,,,not-applicable,,not-applicable,,,registry already holds the N = 1 rung n1-outstanding-384::pro-text-high-t0-single-pass-run_1
k1::n1-outstanding-384::pro-text-high-t0-consensus-3of3,n1-outstanding-384::pro-text-high-t0-consensus-3of3,n1-outstanding-384,pro-text-high-t0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,3,,false,already-registered,,outputs/h11/n1-outstanding-384/pro-text-high-t0/run_1/detections_pro-text-high-t0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,,,not-applicable,,not-applicable,,,registry already holds the N = 1 rung n1-outstanding-384::pro-text-high-t0-single-pass-run_1
k1::pv-diag-256::text-consensus-5of5,pv-diag-256::text-consensus-5of5,pv-diag-256,text,1,4-map-gs|curator|20m|px256-1032,4-map-gs,curator,20,px256-1032,consensus,consensus,5,5,,false,already-registered,,,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/256/full_evaluation_bounds.geojson,evaluate_detections,,,not-applicable,,not-applicable,,,registry already holds the N = 1 rung pv-diag-256::text-baseline
k1::pv-diag-384::flash-high-image-n5-image-t0.0-consensus-1of3,pv-diag-384::flash-high-image-n5-image-t0.0-consensus-1of3,pv-diag-384,flash-high-image-n5-image-t0.0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,1,,false,ready,,outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.0/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_0-consensus-1of3,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.0/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_0-consensus-1of3 --label pv-diag-384__flash-high-image-n5-image-t0_0-consensus-1of3-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-image-n5-image-t0.3-consensus-9of10,pv-diag-384::flash-high-image-n5-image-t0.3-consensus-9of10,pv-diag-384,flash-high-image-n5-image-t0.3,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,10,9,,false,ready,,outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.3/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_3-consensus-9of10,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.3/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_3-consensus-9of10 --label pv-diag-384__flash-high-image-n5-image-t0_3-consensus-9of10-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-image-n5-image-t0.3-consensus-n5-5of5,pv-diag-384::flash-high-image-n5-image-t0.3-consensus-n5-5of5,pv-diag-384,flash-high-image-n5-image-t0.3,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,5,5,,false,ready,,outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.3/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_3-consensus-n5-5of5,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.3/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_3-consensus-n5-5of5 --label pv-diag-384__flash-high-image-n5-image-t0_3-consensus-n5-5of5-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-image-n5-image-t0.7-consensus-7of10,pv-diag-384::flash-high-image-n5-image-t0.7-consensus-7of10,pv-diag-384,flash-high-image-n5-image-t0.7,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,10,7,,false,ready,,outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.7/run_1/detections_image-t0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_7-consensus-7of10,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.7/run_1/detections_image-t0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_7-consensus-7of10 --label pv-diag-384__flash-high-image-n5-image-t0_7-consensus-7of10-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-image-n5-image-t0.7-consensus-n5-3of5,pv-diag-384::flash-high-image-n5-image-t0.7-consensus-n5-3of5,pv-diag-384,flash-high-image-n5-image-t0.7,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,5,3,,false,ready,,outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.7/run_1/detections_image-t0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_7-consensus-n5-3of5,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-image-n5/image-t0.7/run_1/detections_image-t0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t0_7-consensus-n5-3of5 --label pv-diag-384__flash-high-image-n5-image-t0_7-consensus-n5-3of5-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-image-n5-image-t1.0-consensus-6of10,pv-diag-384::flash-high-image-n5-image-t1.0-consensus-6of10,pv-diag-384,flash-high-image-n5-image-t1.0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,10,6,,false,ready,,outputs/h11/pv-diag-384/flash-high-image-n5/image-t1.0/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t1_0-consensus-6of10,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-image-n5/image-t1.0/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t1_0-consensus-6of10 --label pv-diag-384__flash-high-image-n5-image-t1_0-consensus-6of10-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-image-n5-image-t1.0-consensus-n5-4of5,pv-diag-384::flash-high-image-n5-image-t1.0-consensus-n5-4of5,pv-diag-384,flash-high-image-n5-image-t1.0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,5,4,,false,ready,,outputs/h11/pv-diag-384/flash-high-image-n5/image-t1.0/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t1_0-consensus-n5-4of5,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-image-n5/image-t1.0/run_1/detections-library_plus-hp-3-flash-2026-04-16.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-image-n5-image-t1_0-consensus-n5-4of5 --label pv-diag-384__flash-high-image-n5-image-t1_0-consensus-n5-4of5-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-text-n5-text-t0.0-consensus-3of3,pv-diag-384::flash-high-text-n5-text-t0.0-consensus-3of3,pv-diag-384,flash-high-text-n5-text-t0.0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,3,,false,ready,,outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.0/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_0-consensus-3of3,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.0/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_0-consensus-3of3 --label pv-diag-384__flash-high-text-n5-text-t0_0-consensus-3of3-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-text-n5-text-t0.3-consensus-10of10,pv-diag-384::flash-high-text-n5-text-t0.3-consensus-10of10,pv-diag-384,flash-high-text-n5-text-t0.3,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,10,10,,false,ready,,outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.3/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_3-consensus-10of10,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.3/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_3-consensus-10of10 --label pv-diag-384__flash-high-text-n5-text-t0_3-consensus-10of10-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-text-n5-text-t0.3-consensus-n5-5of5,pv-diag-384::flash-high-text-n5-text-t0.3-consensus-n5-5of5,pv-diag-384,flash-high-text-n5-text-t0.3,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,5,5,,false,ready,,outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.3/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_3-consensus-n5-5of5,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.3/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_3-consensus-n5-5of5 --label pv-diag-384__flash-high-text-n5-text-t0_3-consensus-n5-5of5-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-text-n5-text-t0.7-consensus-26of30,pv-diag-384::flash-high-text-n5-text-t0.7-consensus-26of30,pv-diag-384,flash-high-text-n5-text-t0.7,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,30,26,,false,ready,,outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.7/run_1/detections_text-t0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_7-consensus-26of30,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.7/run_1/detections_text-t0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_7-consensus-26of30 --label pv-diag-384__flash-high-text-n5-text-t0_7-consensus-26of30-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-text-n5-text-t0.7-consensus-n10-9of10,pv-diag-384::flash-high-text-n5-text-t0.7-consensus-n10-9of10,pv-diag-384,flash-high-text-n5-text-t0.7,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,10,9,,false,ready,,outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.7/run_1/detections_text-t0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_7-consensus-n10-9of10,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.7/run_1/detections_text-t0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_7-consensus-n10-9of10 --label pv-diag-384__flash-high-text-n5-text-t0_7-consensus-n10-9of10-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-text-n5-text-t0.7-consensus-n5-5of5,pv-diag-384::flash-high-text-n5-text-t0.7-consensus-n5-5of5,pv-diag-384,flash-high-text-n5-text-t0.7,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,5,5,,false,ready,,outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.7/run_1/detections_text-t0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_7-consensus-n5-5of5,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-text-n5/text-t0.7/run_1/detections_text-t0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t0_7-consensus-n5-5of5 --label pv-diag-384__flash-high-text-n5-text-t0_7-consensus-n5-5of5-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-text-n5-text-t1.0-consensus-9of10,pv-diag-384::flash-high-text-n5-text-t1.0-consensus-9of10,pv-diag-384,flash-high-text-n5-text-t1.0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,10,9,,false,ready,,outputs/h11/pv-diag-384/flash-high-text-n5/text-t1.0/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t1_0-consensus-9of10,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-text-n5/text-t1.0/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t1_0-consensus-9of10 --label pv-diag-384__flash-high-text-n5-text-t1_0-consensus-9of10-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-high-text-n5-text-t1.0-consensus-n5-5of5,pv-diag-384::flash-high-text-n5-text-t1.0-consensus-n5-5of5,pv-diag-384,flash-high-text-n5-text-t1.0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,5,5,,false,ready,,outputs/h11/pv-diag-384/flash-high-text-n5/text-t1.0/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t1_0-consensus-n5-5of5,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-high-text-n5/text-t1.0/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-high-text-n5-text-t1_0-consensus-n5-5of5 --label pv-diag-384__flash-high-text-n5-text-t1_0-consensus-n5-5of5-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-minimal-text-n30-t07-text-t0.0-consensus-3of3,pv-diag-384::flash-minimal-text-n30-t07-text-t0.0-consensus-3of3,pv-diag-384,flash-minimal-text-n30-t07-text-t0.0,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,3,3,,false,ready,,outputs/h11/pv-diag-384/flash-minimal-text-n30-t07/text-t0.0/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-minimal-text-n30-t07-text-t0_0-consensus-3of3,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-minimal-text-n30-t07/text-t0.0/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-minimal-text-n30-t07-text-t0_0-consensus-3of3 --label pv-diag-384__flash-minimal-text-n30-t07-text-t0_0-consensus-3of3-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-minimal-text-n30-t07-text-t0.3-consensus-10of10,pv-diag-384::flash-minimal-text-n30-t07-text-t0.3-consensus-10of10,pv-diag-384,flash-minimal-text-n30-t07-text-t0.3,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,10,10,,false,ready,,outputs/h11/pv-diag-384/flash-minimal-text-n30-t07/text-t0.3/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-minimal-text-n30-t07-text-t0_3-consensus-10of10,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-minimal-text-n30-t07/text-t0.3/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-minimal-text-n30-t07-text-t0_3-consensus-10of10 --label pv-diag-384__flash-minimal-text-n30-t07-text-t0_3-consensus-10of10-n1,not-applicable,,not-applicable,,,
k1::pv-diag-384::flash-minimal-text-n30-t07-text-t0.3-consensus-n5-5of5,pv-diag-384::flash-minimal-text-n30-t07-text-t0.3-consensus-n5-5of5,pv-diag-384,flash-minimal-text-n30-t07-text-t0.3,1,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,consensus,consensus,5,5,,false,ready,,outputs/h11/pv-diag-384/flash-minimal-text-n30-t07/text-t0.3/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/384/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/pv-diag-384__flash-minimal-text-n30-t07-text-t0_3-consensus-n5-5of5,python scripts/evaluate_detections.py --detections outputs/h11/pv-diag-384/flash-minimal-text-n30-t07/text-t0.3/run_1/detections-detect_brief-text-3-flash-2026-04-17.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/384/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/pv-diag-384__flash-minimal-text-n30-t07-text-t0_3-consensus-n5-5of5 --label pv-diag-384__flash-minimal-text-n30-t07-text-t0_3-consensus-n5-5of5-n1,not-applicable,,not-applicable,,,
